,ID
0,subject-1-label_slice_0092.png
1,subject-1-label_slice_0093.png
2,subject-1-label_slice_0094.png
3,subject-1-label_slice_0095.png
4,subject-1-label_slice_0096.png
5,subject-1-label_slice_0097.png
6,subject-1-label_slice_0098.png
7,subject-1-label_slice_0099.png
8,subject-1-label_slice_0100.png
9,subject-1-label_slice_0101.png
10,subject-1-label_slice_0102.png
11,subject-1-label_slice_0103.png
12,subject-1-label_slice_0104.png
13,subject-1-label_slice_0105.png
14,subject-1-label_slice_0106.png
15,subject-1-label_slice_0107.png
16,subject-1-label_slice_0108.png
17,subject-1-label_slice_0109.png
18,subject-1-label_slice_0110.png
19,subject-1-label_slice_0111.png
20,subject-1-label_slice_0112.png
21,subject-1-label_slice_0113.png
22,subject-1-label_slice_0114.png
23,subject-1-label_slice_0115.png
24,subject-1-label_slice_0116.png
25,subject-1-label_slice_0117.png
26,subject-1-label_slice_0118.png
27,subject-1-label_slice_0119.png
28,subject-1-label_slice_0120.png
29,subject-1-label_slice_0121.png
30,subject-1-label_slice_0122.png
31,subject-1-label_slice_0123.png
32,subject-1-label_slice_0124.png
33,subject-1-label_slice_0125.png
34,subject-1-label_slice_0126.png
35,subject-1-label_slice_0127.png
36,subject-1-label_slice_0128.png
37,subject-1-label_slice_0129.png
38,subject-1-label_slice_0130.png
39,subject-1-label_slice_0131.png
40,subject-1-label_slice_0132.png
41,subject-1-label_slice_0133.png
42,subject-1-label_slice_0134.png
43,subject-1-label_slice_0135.png
44,subject-1-label_slice_0136.png
45,subject-1-label_slice_0137.png
46,subject-1-label_slice_0138.png
47,subject-1-label_slice_0139.png
48,subject-1-label_slice_0140.png
49,subject-1-label_slice_0141.png
50,subject-1-label_slice_0142.png
51,subject-1-label_slice_0143.png
52,subject-1-label_slice_0144.png
53,subject-1-label_slice_0145.png
54,subject-1-label_slice_0146.png
55,subject-1-label_slice_0147.png
56,subject-1-label_slice_0148.png
57,subject-1-label_slice_0149.png
58,subject-1-label_slice_0150.png
59,subject-1-label_slice_0151.png
60,subject-1-label_slice_0152.png
61,subject-1-label_slice_0153.png
62,subject-1-label_slice_0154.png
63,subject-1-label_slice_0155.png
64,subject-1-label_slice_0156.png
65,subject-1-label_slice_0157.png
66,subject-1-label_slice_0158.png
67,subject-1-label_slice_0159.png
68,subject-1-label_slice_0160.png
69,subject-1-label_slice_0161.png
70,subject-1-label_slice_0162.png
71,subject-1-label_slice_0163.png
72,subject-1-label_slice_0164.png
73,subject-1-label_slice_0165.png
74,subject-1-label_slice_0166.png
75,subject-1-label_slice_0167.png
76,subject-1-label_slice_0168.png
77,subject-1-label_slice_0169.png
78,subject-1-label_slice_0170.png
79,subject-1-label_slice_0171.png
80,subject-1-label_slice_0172.png
81,subject-1-label_slice_0173.png
82,subject-1-label_slice_0174.png
83,subject-1-label_slice_0175.png
84,subject-1-label_slice_0176.png
85,subject-1-label_slice_0177.png
86,subject-1-label_slice_0178.png
87,subject-1-label_slice_0179.png
88,subject-1-label_slice_0180.png
89,subject-1-label_slice_0181.png
90,subject-1-label_slice_0182.png
91,subject-1-label_slice_0183.png
92,subject-1-label_slice_0184.png
93,subject-1-label_slice_0185.png
94,subject-1-label_slice_0186.png
95,subject-1-label_slice_0187.png
96,subject-1-label_slice_0188.png
97,subject-10-label_slice_0103.png
98,subject-10-label_slice_0104.png
99,subject-10-label_slice_0105.png
100,subject-10-label_slice_0106.png
101,subject-10-label_slice_0107.png
102,subject-10-label_slice_0108.png
103,subject-10-label_slice_0109.png
104,subject-10-label_slice_0110.png
105,subject-10-label_slice_0111.png
106,subject-10-label_slice_0112.png
107,subject-10-label_slice_0113.png
108,subject-10-label_slice_0114.png
109,subject-10-label_slice_0115.png
110,subject-10-label_slice_0116.png
111,subject-10-label_slice_0117.png
112,subject-10-label_slice_0118.png
113,subject-10-label_slice_0119.png
114,subject-10-label_slice_0120.png
115,subject-10-label_slice_0121.png
116,subject-10-label_slice_0122.png
117,subject-10-label_slice_0123.png
118,subject-10-label_slice_0124.png
119,subject-10-label_slice_0125.png
120,subject-10-label_slice_0126.png
121,subject-10-label_slice_0127.png
122,subject-10-label_slice_0128.png
123,subject-10-label_slice_0129.png
124,subject-10-label_slice_0130.png
125,subject-10-label_slice_0131.png
126,subject-10-label_slice_0132.png
127,subject-10-label_slice_0133.png
128,subject-10-label_slice_0134.png
129,subject-10-label_slice_0135.png
130,subject-10-label_slice_0136.png
131,subject-10-label_slice_0137.png
132,subject-10-label_slice_0138.png
133,subject-10-label_slice_0139.png
134,subject-10-label_slice_0140.png
135,subject-10-label_slice_0141.png
136,subject-10-label_slice_0142.png
137,subject-10-label_slice_0143.png
138,subject-10-label_slice_0144.png
139,subject-10-label_slice_0145.png
140,subject-10-label_slice_0146.png
141,subject-10-label_slice_0147.png
142,subject-10-label_slice_0148.png
143,subject-10-label_slice_0149.png
144,subject-10-label_slice_0150.png
145,subject-10-label_slice_0151.png
146,subject-10-label_slice_0152.png
147,subject-10-label_slice_0153.png
148,subject-10-label_slice_0154.png
149,subject-10-label_slice_0155.png
150,subject-10-label_slice_0156.png
151,subject-10-label_slice_0157.png
152,subject-10-label_slice_0158.png
153,subject-10-label_slice_0159.png
154,subject-10-label_slice_0160.png
155,subject-10-label_slice_0161.png
156,subject-10-label_slice_0162.png
157,subject-10-label_slice_0163.png
158,subject-10-label_slice_0164.png
159,subject-10-label_slice_0165.png
160,subject-10-label_slice_0166.png
161,subject-10-label_slice_0167.png
162,subject-10-label_slice_0168.png
163,subject-10-label_slice_0169.png
164,subject-10-label_slice_0170.png
165,subject-10-label_slice_0171.png
166,subject-10-label_slice_0172.png
167,subject-10-label_slice_0173.png
168,subject-10-label_slice_0174.png
169,subject-10-label_slice_0175.png
170,subject-10-label_slice_0176.png
171,subject-10-label_slice_0177.png
172,subject-10-label_slice_0178.png
173,subject-10-label_slice_0179.png
174,subject-10-label_slice_0180.png
175,subject-10-label_slice_0181.png
176,subject-10-label_slice_0182.png
177,subject-10-label_slice_0183.png
178,subject-10-label_slice_0184.png
179,subject-10-label_slice_0185.png
180,subject-10-label_slice_0186.png
181,subject-10-label_slice_0187.png
182,subject-10-label_slice_0188.png
183,subject-10-label_slice_0189.png
184,subject-10-label_slice_0190.png
185,subject-10-label_slice_0191.png
186,subject-10-label_slice_0192.png
187,subject-2-label_slice_0096.png
188,subject-2-label_slice_0097.png
189,subject-2-label_slice_0098.png
190,subject-2-label_slice_0099.png
191,subject-2-label_slice_0100.png
192,subject-2-label_slice_0101.png
193,subject-2-label_slice_0102.png
194,subject-2-label_slice_0103.png
195,subject-2-label_slice_0104.png
196,subject-2-label_slice_0105.png
197,subject-2-label_slice_0106.png
198,subject-2-label_slice_0107.png
199,subject-2-label_slice_0108.png
200,subject-2-label_slice_0109.png
201,subject-2-label_slice_0110.png
202,subject-2-label_slice_0111.png
203,subject-2-label_slice_0112.png
204,subject-2-label_slice_0113.png
205,subject-2-label_slice_0114.png
206,subject-2-label_slice_0115.png
207,subject-2-label_slice_0116.png
208,subject-2-label_slice_0117.png
209,subject-2-label_slice_0118.png
210,subject-2-label_slice_0119.png
211,subject-2-label_slice_0120.png
212,subject-2-label_slice_0121.png
213,subject-2-label_slice_0122.png
214,subject-2-label_slice_0123.png
215,subject-2-label_slice_0124.png
216,subject-2-label_slice_0125.png
217,subject-2-label_slice_0126.png
218,subject-2-label_slice_0127.png
219,subject-2-label_slice_0128.png
220,subject-2-label_slice_0129.png
221,subject-2-label_slice_0130.png
222,subject-2-label_slice_0131.png
223,subject-2-label_slice_0132.png
224,subject-2-label_slice_0133.png
225,subject-2-label_slice_0134.png
226,subject-2-label_slice_0135.png
227,subject-2-label_slice_0136.png
228,subject-2-label_slice_0137.png
229,subject-2-label_slice_0138.png
230,subject-2-label_slice_0139.png
231,subject-2-label_slice_0140.png
232,subject-2-label_slice_0141.png
233,subject-2-label_slice_0142.png
234,subject-2-label_slice_0143.png
235,subject-2-label_slice_0144.png
236,subject-2-label_slice_0145.png
237,subject-2-label_slice_0146.png
238,subject-2-label_slice_0147.png
239,subject-2-label_slice_0148.png
240,subject-2-label_slice_0149.png
241,subject-2-label_slice_0150.png
242,subject-2-label_slice_0151.png
243,subject-2-label_slice_0152.png
244,subject-2-label_slice_0153.png
245,subject-2-label_slice_0154.png
246,subject-2-label_slice_0155.png
247,subject-2-label_slice_0156.png
248,subject-2-label_slice_0157.png
249,subject-2-label_slice_0158.png
250,subject-2-label_slice_0159.png
251,subject-2-label_slice_0160.png
252,subject-2-label_slice_0161.png
253,subject-2-label_slice_0162.png
254,subject-2-label_slice_0163.png
255,subject-2-label_slice_0164.png
256,subject-2-label_slice_0165.png
257,subject-2-label_slice_0166.png
258,subject-2-label_slice_0167.png
259,subject-2-label_slice_0168.png
260,subject-2-label_slice_0169.png
261,subject-2-label_slice_0170.png
262,subject-2-label_slice_0171.png
263,subject-2-label_slice_0172.png
264,subject-2-label_slice_0173.png
265,subject-2-label_slice_0174.png
266,subject-2-label_slice_0175.png
267,subject-2-label_slice_0176.png
268,subject-2-label_slice_0177.png
269,subject-2-label_slice_0178.png
270,subject-2-label_slice_0179.png
271,subject-2-label_slice_0180.png
272,subject-2-label_slice_0181.png
273,subject-2-label_slice_0182.png
274,subject-2-label_slice_0183.png
275,subject-2-label_slice_0184.png
276,subject-2-label_slice_0185.png
277,subject-2-label_slice_0186.png
278,subject-2-label_slice_0187.png
279,subject-3-label_slice_0095.png
280,subject-3-label_slice_0096.png
281,subject-3-label_slice_0097.png
282,subject-3-label_slice_0098.png
283,subject-3-label_slice_0099.png
284,subject-3-label_slice_0100.png
285,subject-3-label_slice_0101.png
286,subject-3-label_slice_0102.png
287,subject-3-label_slice_0103.png
288,subject-3-label_slice_0104.png
289,subject-3-label_slice_0105.png
290,subject-3-label_slice_0106.png
291,subject-3-label_slice_0107.png
292,subject-3-label_slice_0108.png
293,subject-3-label_slice_0109.png
294,subject-3-label_slice_0110.png
295,subject-3-label_slice_0111.png
296,subject-3-label_slice_0112.png
297,subject-3-label_slice_0113.png
298,subject-3-label_slice_0114.png
299,subject-3-label_slice_0115.png
300,subject-3-label_slice_0116.png
301,subject-3-label_slice_0117.png
302,subject-3-label_slice_0118.png
303,subject-3-label_slice_0119.png
304,subject-3-label_slice_0120.png
305,subject-3-label_slice_0121.png
306,subject-3-label_slice_0122.png
307,subject-3-label_slice_0123.png
308,subject-3-label_slice_0124.png
309,subject-3-label_slice_0125.png
310,subject-3-label_slice_0126.png
311,subject-3-label_slice_0127.png
312,subject-3-label_slice_0128.png
313,subject-3-label_slice_0129.png
314,subject-3-label_slice_0130.png
315,subject-3-label_slice_0131.png
316,subject-3-label_slice_0132.png
317,subject-3-label_slice_0133.png
318,subject-3-label_slice_0134.png
319,subject-3-label_slice_0135.png
320,subject-3-label_slice_0136.png
321,subject-3-label_slice_0137.png
322,subject-3-label_slice_0138.png
323,subject-3-label_slice_0139.png
324,subject-3-label_slice_0140.png
325,subject-3-label_slice_0141.png
326,subject-3-label_slice_0142.png
327,subject-3-label_slice_0143.png
328,subject-3-label_slice_0144.png
329,subject-3-label_slice_0145.png
330,subject-3-label_slice_0146.png
331,subject-3-label_slice_0147.png
332,subject-3-label_slice_0148.png
333,subject-3-label_slice_0149.png
334,subject-3-label_slice_0150.png
335,subject-3-label_slice_0151.png
336,subject-3-label_slice_0152.png
337,subject-3-label_slice_0153.png
338,subject-3-label_slice_0154.png
339,subject-3-label_slice_0155.png
340,subject-3-label_slice_0156.png
341,subject-3-label_slice_0157.png
342,subject-3-label_slice_0158.png
343,subject-3-label_slice_0159.png
344,subject-3-label_slice_0160.png
345,subject-3-label_slice_0161.png
346,subject-3-label_slice_0162.png
347,subject-3-label_slice_0163.png
348,subject-3-label_slice_0164.png
349,subject-3-label_slice_0165.png
350,subject-3-label_slice_0166.png
351,subject-3-label_slice_0167.png
352,subject-3-label_slice_0168.png
353,subject-3-label_slice_0169.png
354,subject-3-label_slice_0170.png
355,subject-3-label_slice_0171.png
356,subject-3-label_slice_0172.png
357,subject-3-label_slice_0173.png
358,subject-3-label_slice_0174.png
359,subject-3-label_slice_0175.png
360,subject-3-label_slice_0176.png
361,subject-3-label_slice_0177.png
362,subject-3-label_slice_0178.png
363,subject-3-label_slice_0179.png
364,subject-3-label_slice_0180.png
365,subject-3-label_slice_0181.png
366,subject-3-label_slice_0182.png
367,subject-3-label_slice_0183.png
368,subject-3-label_slice_0184.png
